ticker,company,cik,announced_date,announcement_url,deal_price,acquirer,consideration_notes,price_at_announcement,spread_at_announcement_pct,outcome,outcome_date,outcome_url,days_to_resolution,verified_by_hand,notes,deal_type,acquirer_type
KRON,"Kronos Bio, Inc.",0001741830,2025-06-05,https://www.sec.gov/Archives/edgar/data/1741830/000121390025051350/,,,,,,CLOSED,2025-06-20,https://www.sec.gov/Archives/edgar/data/1741830/000135445725000547/,15,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
ELEV,"Elevation Oncology, Inc.",0001783032,2025-06-23,https://www.sec.gov/Archives/edgar/data/1783032/000114036125023228/,,,,,,CLOSED,2025-07-23,https://www.sec.gov/Archives/edgar/data/1783032/000135445725000732/,30,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
SSY,SUNLINK HEALTH SYSTEMS INC,0000096793,2025-04-18,https://www.sec.gov/Archives/edgar/data/96793/000095017025055611/,,,,,,CLOSED,2025-08-15,https://www.sec.gov/Archives/edgar/data/96793/000114331325000057/,119,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
HONE,"HarborOne Bancorp, Inc.",0001769617,2025-04-24,https://www.sec.gov/Archives/edgar/data/1769617/000119312525093679/,,,,,,CLOSED,2025-10-28,https://www.sec.gov/Archives/edgar/data/1769617/000110465925103215/,187,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25,,
VIGL,"Vigil Neuroscience, Inc.",0001827087,2025-05-22,https://www.sec.gov/Archives/edgar/data/1827087/000119312525124488/,,,,,,CLOSED,2025-08-05,https://www.sec.gov/Archives/edgar/data/1827087/000135445725000762/,75,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
NVEE,"NV5 Global, Inc.",0001532961,2025-05-15,https://www.sec.gov/Archives/edgar/data/1532961/000162828025025816/,,,,,,CLOSED,2025-08-04,https://www.sec.gov/Archives/edgar/data/1532961/000135445725000758/,81,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
CHTR,"CHARTER COMMUNICATIONS, INC. /MO/",0001091667,2025-02-27,https://www.sec.gov/Archives/edgar/data/1091667/000109166725000045/,,,,,,EXCLUDED,2026-08-20,https://www.sec.gov/Archives/edgar/data/1091667/000114036126033909/,539,,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: completion-type 8-K but no Form 25/15 in window and issuer kept filing: not a delisted take-out of this issuer (acquirer-side / reverse-merger survivor). | 8-K Item 2.01",,
STRM,STREAMLINE HEALTH SOLUTIONS INC.,0001008586,2025-05-29,https://www.sec.gov/Archives/edgar/data/1008586/000143774925018850/,,,,,,CLOSED,2025-08-12,https://www.sec.gov/Archives/edgar/data/1008586/000135445725000807/,75,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
BPMC,Blueprint Medicines Corp,0001597264,2025-06-17,https://www.sec.gov/Archives/edgar/data/1597264/000119312525141704/,,,,,,CLOSED,2025-07-18,https://www.sec.gov/Archives/edgar/data/1597264/000135445725000693/,31,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
GMS,GMS Inc.,0001600438,2025-06-30,https://www.sec.gov/Archives/edgar/data/1600438/000110465925063833/,,,,,,CLOSED,2025-09-04,https://www.sec.gov/Archives/edgar/data/1600438/000087666125000636/,66,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
SGMA,SIGMATRON INTERNATIONAL INC,0000915358,2025-05-21,https://www.sec.gov/Archives/edgar/data/915358/000114036125019980/,,,,,,CLOSED,2025-07-28,https://www.sec.gov/Archives/edgar/data/915358/000135445725000742/,68,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
TSBX,Turnstone Biologics Corp.,0001764974,2025-07-11,https://www.sec.gov/Archives/edgar/data/1764974/000119312525157812/,,,,,,CLOSED,2025-08-11,https://www.sec.gov/Archives/edgar/data/1764974/000135445725000800/,31,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
STR,Sitio Royalties Corp.,0001949543,2025-06-03,https://www.sec.gov/Archives/edgar/data/1949543/000119312525134195/,,,,,,CLOSED,2025-08-21,https://www.sec.gov/Archives/edgar/data/1949543/000087666125000611/,79,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
ENZB,ENZO BIOCHEM INC,0000316253,2025-06-24,https://www.sec.gov/Archives/edgar/data/316253/000121390025056897/,,,,,,CLOSED,2025-08-20,https://www.sec.gov/Archives/edgar/data/316253/000121390025078736/,57,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | 8-K Item 2.01
VERV,"Verve Therapeutics, Inc.",0001840574,2025-07-15,https://www.sec.gov/Archives/edgar/data/1840574/000119312525159005/,,,,,,CLOSED,2025-07-25,https://www.sec.gov/Archives/edgar/data/1840574/000135445725000739/,10,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
SAGE,"Sage Therapeutics, Inc.",0001597553,2025-06-16,https://www.sec.gov/Archives/edgar/data/1597553/000110465925059956/,,,,,,CLOSED,2025-07-31,https://www.sec.gov/Archives/edgar/data/1597553/000135445725000753/,45,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
COOP,Mr. Cooper Group Inc.,0000933136,2025-04-01,https://www.sec.gov/Archives/edgar/data/933136/000119312525070493/,,,,,,CLOSED,2025-10-01,https://www.sec.gov/Archives/edgar/data/933136/000135445725000970/,183,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
SPTN,SpartanNash Co,0000877422,2025-06-23,https://www.sec.gov/Archives/edgar/data/877422/000110465925061697/,,,,,,CLOSED,2025-09-22,https://www.sec.gov/Archives/edgar/data/877422/000135445725000931/,91,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
ITOS,"iTeos Therapeutics, Inc.",0001808865,2025-08-01,https://www.sec.gov/Archives/edgar/data/1808865/000114036125028238/,,,,,,CLOSED,2025-08-29,https://www.sec.gov/Archives/edgar/data/1808865/000135445725000857/,28,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
MRC,MRC GLOBAL INC.,0001439095,2025-06-26,https://www.sec.gov/Archives/edgar/data/1439095/000119312525149152/,,,,,,CLOSED,2025-11-06,https://www.sec.gov/Archives/edgar/data/1439095/000087666125000846/,133,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
BASE,"Couchbase, Inc.",0001845022,2025-06-20,https://www.sec.gov/Archives/edgar/data/1845022/000119312525143735/,,,,,,CLOSED,2025-09-24,https://www.sec.gov/Archives/edgar/data/1845022/000135445725000938/,96,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
PVBC,"Provident Bancorp, Inc. /MD/",0001778784,2025-06-05,https://www.sec.gov/Archives/edgar/data/1778784/000110465925056902/,,,,,,EXCLUDED,2025-11-17,https://www.sec.gov/Archives/edgar/data/1778784/000110465925112963/,165,,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: completion-type 8-K but no Form 25/15 in window and issuer kept filing: not a delisted take-out of this issuer (acquirer-side / reverse-merger survivor). | 8-K Item 2.01"
BGFV,BIG 5 SPORTING GOODS Corp,0001156388,2025-06-30,https://www.sec.gov/Archives/edgar/data/1156388/000119312525152058/,,,,,,CLOSED,2025-10-02,https://www.sec.gov/Archives/edgar/data/1156388/000135445725000978/,94,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
HOFV,Hall of Fame Resort & Entertainment Co,0001708176,2025-05-08,https://www.sec.gov/Archives/edgar/data/1708176/000121390025041134/,,,,,,EXCLUDED,2025-07-21,https://www.sec.gov/Archives/edgar/data/1708176/000135445725000711/,74,,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: Form 25 alone; no completion 8-K and issuer kept filing 10-K/10-Q afterwards. | Form 25-NSE"
MIRA,"MIRA PHARMACEUTICALS, INC.",0001904286,2025-07-10,https://www.sec.gov/Archives/edgar/data/1904286/000164117225018595/,,,,,,EXCLUDED,2025-09-30,https://www.sec.gov/Archives/edgar/data/1904286/000149315225016168/,82,,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: completion-type 8-K but no Form 25/15 in window and issuer kept filing: not a delisted take-out of this issuer (acquirer-side / reverse-merger survivor). | 8-K Item 2.01"
CRGX,"CARGO Therapeutics, Inc.",0001966494,2025-07-21,https://www.sec.gov/Archives/edgar/data/1966494/000199937125009491/,,,,,,CLOSED,2025-08-19,https://www.sec.gov/Archives/edgar/data/1966494/000135445725000828/,29,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
GNTY,GUARANTY BANCSHARES INC /TX/,0001058867,2025-06-25,https://www.sec.gov/Archives/edgar/data/1058867/000119312525147029/,,,,,,CLOSED,2025-10-01,https://www.sec.gov/Archives/edgar/data/1058867/000087666125000730/,98,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
IGMS,"IGM Biosciences, Inc.",0001496323,2025-07-16,https://www.sec.gov/Archives/edgar/data/1496323/000114036125025957/,,,,,,CLOSED,2025-08-14,https://www.sec.gov/Archives/edgar/data/1496323/000135445725000811/,29,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
AVDX,"AvidXchange Holdings, Inc.",0001858257,2025-05-07,https://www.sec.gov/Archives/edgar/data/1858257/000119312525114937/,,,,,,CLOSED,2025-10-15,https://www.sec.gov/Archives/edgar/data/1858257/000135445725001023/,161,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
DALN,DallasNews Corp,0001413898,2025-07-10,https://www.sec.gov/Archives/edgar/data/1413898/000119312525157392/,,,,,,CLOSED,2025-09-24,https://www.sec.gov/Archives/edgar/data/1413898/000135445725000944/,76,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
CFSB,"CFSB Bancorp, Inc. /MA/",0001879103,2025-05-21,https://www.sec.gov/Archives/edgar/data/1879103/000119312525123609/,,,,,,CLOSED,2025-11-03,https://www.sec.gov/Archives/edgar/data/1879103/000135445725001079/,166,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
SSUP,SUPERIOR INDUSTRIES INTERNATIONAL INC,0000095552,2025-07-08,https://www.sec.gov/Archives/edgar/data/95552/000119312525156459/,,,,,,CLOSED,2025-12-08,https://www.sec.gov/Archives/edgar/data/95552/000114036125044874/,153,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | 8-K Item 2.01
VBTX,"Veritex Holdings, Inc.",0001501570,2025-07-17,https://www.sec.gov/Archives/edgar/data/1501570/000110465925068652/,,,,,,CLOSED,2025-10-20,https://www.sec.gov/Archives/edgar/data/1501570/000135445725001033/,95,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
VRNA,Verona Pharma plc,0001657312,2025-07-09,https://www.sec.gov/Archives/edgar/data/1657312/000110465925066588/,,,,,,CLOSED,2025-10-07,https://www.sec.gov/Archives/edgar/data/1657312/000135445725000995/,90,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
HLVX,"HilleVax, Inc.",0001888012,2025-08-18,https://www.sec.gov/Archives/edgar/data/1888012/000119312525182241/,,,,,,CLOSED,2025-09-17,https://www.sec.gov/Archives/edgar/data/1888012/000135445725000913/,30,,[close audit 2026-09-21] close CONFIRMED: Form 25/15 and no later periodic filings (genuine delisting); no closing-language 8-K matched. | Form 25-NSE
KLG,WK Kellogg Co,0001959348,2025-07-10,https://www.sec.gov/Archives/edgar/data/1959348/000119312525157425/,,,,,,CLOSED,2025-09-26,https://www.sec.gov/Archives/edgar/data/1959348/000087666125000707/,78,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
MGRM,Monogram Technologies Inc.,0001769759,2025-07-14,https://www.sec.gov/Archives/edgar/data/1769759/000110465925067801/,,,,,,CLOSED,2025-10-07,https://www.sec.gov/Archives/edgar/data/1769759/000135445725000997/,85,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
ZIMV,ZimVie Inc.,0001876588,2025-07-21,https://www.sec.gov/Archives/edgar/data/1876588/000119312525161550/,,,,,,CLOSED,2025-10-20,https://www.sec.gov/Archives/edgar/data/1876588/000135445725001034/,91,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
EVFM,"Evofem Biosciences, Inc.",0001618835,2025-08-26,https://www.sec.gov/Archives/edgar/data/1618835/000164117225025530/,,,,,,BROKEN,2025-10-20,https://www.sec.gov/Archives/edgar/data/1618835/000149315225018687/,55,y,"[label audit 2026-09-21] BREAK CONFIRMED, Item 1.02 acc 0001493152-25-018687: stockholders did not approve; agreement with Aditxt dated 2024-07-12 (non-cash; row announcement date is wrong). Old outcome_date 2025-10-20. | termination language"
SCPH,scPharmaceuticals Inc.,0001604950,2025-08-25,https://www.sec.gov/Archives/edgar/data/1604950/000119312525187714/,,,,,,CLOSED,2025-10-07,https://www.sec.gov/Archives/edgar/data/1604950/000135445725000996/,43,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
PHLT,Performant Healthcare Inc,0001550695,2025-08-01,https://www.sec.gov/Archives/edgar/data/1550695/000155069525000061/,,,,,,CLOSED,2025-10-21,https://www.sec.gov/Archives/edgar/data/1550695/000114036125038741/,81,y,"[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | [label audit 2026-09-21] WAS BROKEN, NOT A BREAK: merger completed, 8-K Item 2.01 + Form 15; cash status not yet verified, acc 0001140361-25-038741. | termination language"
ARIS,"Aris Water Solutions, Inc.",0001865187,2025-08-07,https://www.sec.gov/Archives/edgar/data/1865187/000119312525175424/,,,,,,CLOSED,2025-10-15,https://www.sec.gov/Archives/edgar/data/1865187/000087666125000771/,69,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
STAA,STAAR SURGICAL CO,0000718937,2025-08-05,https://www.sec.gov/Archives/edgar/data/718937/000119312525173090/,,,,,,BROKEN,2026-01-06,https://www.sec.gov/Archives/edgar/data/718937/000119312526004699/,154,y,"[label audit 2026-09-21] BREAK CONFIRMED, Item 1.02 acc 0001193125-26-004699: terminated per terms after stockholder vote; no fee; agreement dated 2025-08-04. Old outcome_date 2026-01-06. | termination language"
AUGG,AUGUSTA GOLD CORP.,0001448597,2025-09-09,https://www.sec.gov/Archives/edgar/data/1448597/000121390025086260/,,,,,,CLOSED,2025-10-23,https://www.sec.gov/Archives/edgar/data/1448597/000095015725000885/,44,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | 8-K Item 2.01
MLNK,"MeridianLink, Inc.",0001834494,2025-08-11,https://www.sec.gov/Archives/edgar/data/1834494/000119312525177535/,,,,,,CLOSED,2025-10-24,https://www.sec.gov/Archives/edgar/data/1834494/000087666125000801/,74,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
PBPB,POTBELLY CORP,0001195734,2025-09-10,https://www.sec.gov/Archives/edgar/data/1195734/000119312525199704/,,,,,,CLOSED,2025-10-23,https://www.sec.gov/Archives/edgar/data/1195734/000135445725001054/,43,,[close audit 2026-09-21] close CONFIRMED: Form 25/15 and no later periodic filings (genuine delisting); no closing-language 8-K matched. | Form 25-NSE
AMWD,AMERICAN WOODMARK CORP,0000794619,2025-08-06,https://www.sec.gov/Archives/edgar/data/794619/000119312525174063/,,,,,,CLOSED,2026-05-28,https://www.sec.gov/Archives/edgar/data/794619/000135445726000504/,295,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
CCRD,CoreCard Corp,0000320340,2025-07-31,https://www.sec.gov/Archives/edgar/data/320340/000143774925024000/,,,,,,CLOSED,2025-10-31,https://www.sec.gov/Archives/edgar/data/320340/000087666125000817/,92,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
DAY,"Dayforce, Inc.",0001725057,2025-08-21,https://www.sec.gov/Archives/edgar/data/1725057/000119312525184632/,,,,,,CLOSED,2026-02-04,https://www.sec.gov/Archives/edgar/data/1725057/000087666126000087/,167,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
NSC,NORFOLK SOUTHERN CORP,0000702165,2025-09-29,https://www.sec.gov/Archives/edgar/data/702165/000119312525223388/,,,,,,PENDING,,,,,no terminal filing after 353 days
ETNB,"89bio, Inc.",0001785173,2025-09-18,https://www.sec.gov/Archives/edgar/data/1785173/000119312525207470/,,,,,,CLOSED,2025-10-30,https://www.sec.gov/Archives/edgar/data/1785173/000135445725001073/,42,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
WKHS,Workhorse Group Inc.,0001425287,2025-08-15,https://www.sec.gov/Archives/edgar/data/1425287/000121390025077085/,,,,,,EXCLUDED,2025-12-15,https://www.sec.gov/Archives/edgar/data/1425287/000121390025121720/,122,,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: completion-type 8-K but no Form 25/15 in window and issuer kept filing: not a delisted take-out of this issuer (acquirer-side / reverse-merger survivor). | 8-K Item 2.01"
SOL,Emeren Group Ltd,0001417892,2025-09-03,https://www.sec.gov/Archives/edgar/data/1417892/000110465925086721/,,,,,,CLOSED,2025-12-15,https://www.sec.gov/Archives/edgar/data/1417892/000087666125000961/,103,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
MTSR,"Metsera, Inc.",0002040807,2025-09-22,https://www.sec.gov/Archives/edgar/data/2040807/000119312525210030/,,,,,,CLOSED,2025-11-13,https://www.sec.gov/Archives/edgar/data/2040807/000135445725001124/,52,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
VRNT,VERINT SYSTEMS INC,0001166388,2025-08-25,https://www.sec.gov/Archives/edgar/data/1166388/000119312525187836/,,,,,,CLOSED,2025-11-26,https://www.sec.gov/Archives/edgar/data/1166388/000135445725001189/,93,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
TRML,"Tourmaline Bio, Inc.",0001827506,2025-09-09,https://www.sec.gov/Archives/edgar/data/1827506/000110465925088612/,,,,,,CLOSED,2025-10-28,https://www.sec.gov/Archives/edgar/data/1827506/000135445725001066/,49,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
GES,GUESS INC,0000912463,2025-08-20,https://www.sec.gov/Archives/edgar/data/912463/000119312525183789/,,,,,,CLOSED,2026-01-23,https://www.sec.gov/Archives/edgar/data/912463/000087666126000060/,156,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
VMEO,"Vimeo, Inc.",0001837686,2025-09-11,https://www.sec.gov/Archives/edgar/data/1837686/000110465925089165/,,,,,,CLOSED,2025-11-24,https://www.sec.gov/Archives/edgar/data/1837686/000135445725001176/,74,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
PINC,"Premier, Inc.",0001577916,2025-09-22,https://www.sec.gov/Archives/edgar/data/1577916/000119312525210204/,,,,,,CLOSED,2025-11-25,https://www.sec.gov/Archives/edgar/data/1577916/000135445725001186/,64,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
HBI,Hanesbrands Inc.,0001359841,2025-08-13,https://www.sec.gov/Archives/edgar/data/1359841/000119312525179967/,,,,,,CLOSED,2025-12-01,https://www.sec.gov/Archives/edgar/data/1359841/000087666125000928/,110,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
ODP,ODP Corp,0000800240,2025-09-22,https://www.sec.gov/Archives/edgar/data/800240/000119312525211474/,,,,,,CLOSED,2025-12-10,https://www.sec.gov/Archives/edgar/data/800240/000135445725001240/,79,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
WOW,"WideOpenWest, Inc.",0001701051,2025-08-14,https://www.sec.gov/Archives/edgar/data/1701051/000110465925077815/,,,,,,CLOSED,2025-12-31,https://www.sec.gov/Archives/edgar/data/1701051/000087666125001028/,139,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
TZUP,THUMZUP MEDIA Corp,0001853825,2025-09-30,https://www.sec.gov/Archives/edgar/data/1853825/000149315225016196/,,,,,,EXCLUDED,2025-12-15,https://www.sec.gov/Archives/edgar/data/1853825/000149315225027765/,76,,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: completion-type 8-K but no Form 25/15 in window and issuer kept filing: not a delisted take-out of this issuer (acquirer-side / reverse-merger survivor). | 8-K Item 2.01"
TIPT,TIPTREE INC.,0001393726,2025-10-31,https://www.sec.gov/Archives/edgar/data/1393726/000119312525259778/,,,,,,EXCLUDED,2026-05-04,https://www.sec.gov/Archives/edgar/data/1393726/000139372626000029/,185,,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: completion-type 8-K but no Form 25/15 in window and issuer kept filing: not a delisted take-out of this issuer (acquirer-side / reverse-merger survivor). | 8-K Item 2.01"
PRO,"PROS Holdings, Inc.",0001392972,2025-09-22,https://www.sec.gov/Archives/edgar/data/1392972/000119312525211519/,,,,,,CLOSED,2025-12-09,https://www.sec.gov/Archives/edgar/data/1392972/000087666125000950/,78,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
HSII,HEIDRICK & STRUGGLES INTERNATIONAL INC,0001066605,2025-10-06,https://www.sec.gov/Archives/edgar/data/1066605/000119312525231098/,,,,,,CLOSED,2025-12-10,https://www.sec.gov/Archives/edgar/data/1066605/000135445725001242/,65,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
PBBK,"PB Bankshares, Inc.",0001849670,2025-07-07,https://www.sec.gov/Archives/edgar/data/1849670/000184967025000021/,,,,,,PENDING,,,,,no terminal filing after 437 days
AL,AIR LEASE CORP,0001487712,2025-09-02,https://www.sec.gov/Archives/edgar/data/1487712/000119312525193497/,,,,,,CLOSED,2026-04-08,https://www.sec.gov/Archives/edgar/data/1487712/000087666126000339/,218,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15; still files periodic reports (SPAC/acquirer/debt registrant). | Form 25-NSE
BRY,Berry Corp (bry),0001705873,2025-09-16,https://www.sec.gov/Archives/edgar/data/1705873/000119312525204224/,,,,,,CLOSED,2025-12-18,https://www.sec.gov/Archives/edgar/data/1705873/000135445725001285/,93,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
IMXI,"International Money Express, Inc.",0001683695,2025-08-11,https://www.sec.gov/Archives/edgar/data/1683695/000114036125029957/,,,,,,PENDING,,,,y,"[label audit 2026-09-21] WAS BROKEN, NOT A BREAK: IMXI: holders voted 2025-12-09 (Item 5.07); no termination or closing filing found; unresolved. | termination language"
SCS,STEELCASE INC,0001050825,2025-08-08,https://www.sec.gov/Archives/edgar/data/1050825/000119312525176992/,,,,,,CLOSED,2025-12-10,https://www.sec.gov/Archives/edgar/data/1050825/000087666125000952/,124,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
FSFG,"First Savings Financial Group, Inc.",0001435508,2025-09-25,https://www.sec.gov/Archives/edgar/data/1435508/000110465925093406/,,,,,,CLOSED,2026-02-02,https://www.sec.gov/Archives/edgar/data/1435508/000135445726000121/,130,,[close audit 2026-09-21] close CONFIRMED: Form 25/15 and no later periodic filings (genuine delisting); no closing-language 8-K matched. | Form 25-NSE
AKRO,"Akero Therapeutics, Inc.",0001744659,2025-10-09,https://www.sec.gov/Archives/edgar/data/1744659/000119312525235919/,,,,,,CLOSED,2025-12-09,https://www.sec.gov/Archives/edgar/data/1744659/000135445725001233/,61,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
PGRE,"Paramount Group, Inc.",0001605607,2025-09-17,https://www.sec.gov/Archives/edgar/data/1605607/000119312525205552/,,,,,,CLOSED,2025-12-19,https://www.sec.gov/Archives/edgar/data/1605607/000087666125000998/,93,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
MRUS,Merus N.V.,0001651311,2025-09-29,https://www.sec.gov/Archives/edgar/data/1651311/000119312525221801/,,,,,,CLOSED,2025-12-12,https://www.sec.gov/Archives/edgar/data/1651311/000119312525316841/,74,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | 8-K Item 2.01
VTLE,"Vital Energy, Inc.",0001528129,2025-08-25,https://www.sec.gov/Archives/edgar/data/1528129/000119312525187816/,,,,,,CLOSED,2025-12-15,https://www.sec.gov/Archives/edgar/data/1528129/000087666125000963/,112,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
TRUE,"TrueCar, Inc.",0001327318,2025-10-15,https://www.sec.gov/Archives/edgar/data/1327318/000110465925099554/,,,,,,CLOSED,2026-01-21,https://www.sec.gov/Archives/edgar/data/1327318/000135445726000067/,98,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
RNA,"Avidity Biosciences, Inc.",0001599901,2025-10-27,https://www.sec.gov/Archives/edgar/data/1599901/000119312525250696/,,,,,,CLOSED,2026-02-27,https://www.sec.gov/Archives/edgar/data/1599901/000135445726000224/,123,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
HI,"Hillenbrand, Inc.",0001417398,2025-10-16,https://www.sec.gov/Archives/edgar/data/1417398/000119312525241524/,,,,,,CLOSED,2026-02-10,https://www.sec.gov/Archives/edgar/data/1417398/000087666126000115/,117,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
DENN,DENNY'S Corp,0000852772,2025-11-04,https://www.sec.gov/Archives/edgar/data/852772/000119312525263393/,,,,,,CLOSED,2026-01-16,https://www.sec.gov/Archives/edgar/data/852772/000135445726000051/,73,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
ADVM,"Adverum Biotechnologies, Inc.",0001501756,2025-11-21,https://www.sec.gov/Archives/edgar/data/1501756/000119312525291327/,,,,,,CLOSED,2025-12-09,https://www.sec.gov/Archives/edgar/data/1501756/000135445725001236/,18,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE
